,annual_salary,suspect_id
1497,107436,2828600
1498,73068,2351228
1499,110076,2219650
1500,76140,2868442
1501,95160,2887446
1502,59148,2469841
1503,69804,2360021
1504,77568,2836610
1505,117732,2042717
1506,89436,2380896
1507,117960,2751699
1508,90324,2405217
1509,41412,2089571
1510,32508,2043137
1511,68940,2233735
1512,93804,2932169
1513,81228,2030215
1514,30012,2397036
1515,78912,2656638
1516,58452,2845890
1517,66240,2251701
1518,102948,2688043
1519,104136,2398205
1520,63720,2835623
1521,55680,2853553
1522,110616,2385216
1523,59868,2117642
1524,101220,2847114
1525,67956,2432825
1526,40716,2571319
1527,59448,2697209
1528,83592,2537631
1529,48000,2832906
1530,31728,2543162
1531,67320,2667060
1532,71364,2953568
1533,68268,2052828
1534,91212,2361263
1535,60624,2965456
1536,85668,2069559
1537,91452,2750748
1538,103644,2703520
1539,49164,2499566
1540,74052,2124351
1541,29448,2135689
1542,82440,2852078
1543,61440,2116127
1544,69648,2426923
1545,62808,2266472
1546,117612,2936960
1547,109992,2715805
1548,48252,2739542
1549,43932,2198278
1550,60588,2793371
1551,112296,2646962
1552,54780,2845327
1553,18792,2050089
1554,61920,2779350
1555,65004,2513647
1556,104424,2319120
1557,95844,2217039
1558,37248,2358416
1559,101268,2392146
1560,84684,2826569
1561,53124,2051320
1562,85392,2227814
1563,37224,2035596
1564,30180,2364335
1565,34764,2474664
1566,37080,2869991
1567,22512,2172816
1568,50040,2701597
1569,67860,2996514
1570,61500,2467293
1571,109536,2100831
1572,99168,2538074
1573,82008,2049814
1574,70284,2839176
1575,38184,2937224
1576,106332,2861318
1577,101100,2792695
1578,55752,2652919
1579,79932,2276596
1580,46392,2026735
1581,108636,2257530
1582,104196,2857761
1583,50472,2662438
1584,81300,2416887
1585,67560,2061480
1586,57672,2487123
1587,47100,2339833
1588,104208,2685749
1589,94524,2515273
1590,34764,2025012
1591,62688,2184884
1592,53028,2611239
1593,84288,2420919
1594,98436,2376314
1595,29364,2443011
1596,56616,2614761
1597,70956,2366608
1598,74508,2181692
1599,47424,2607265
1600,28620,2954083
1601,111432,2660430
1602,33312,2619976
1603,59280,2747629
1604,102408,2223688
1605,119568,2114163
1606,84732,2824728
1607,35220,2742798
1608,115020,2780938
1609,48960,2009654
1610,19356,2730619
1611,55872,2699256
1612,21636,2556999
1613,22332,2882780
1614,83748,2971551
1615,51960,2618236
1616,112740,2971243
1617,28104,2475734
1618,55632,2995950
1619,32652,2123623
1620,44580,2614879
1621,38796,2766267
1622,94260,2564688
1623,41556,2589589
1624,41988,2938008
1625,75372,2624418
1626,62628,2356752
1627,92112,2885003
1628,63276,2127350
1629,50988,2368124
1630,101184,2235577
1631,77544,2204955
1632,19476,2604946
1633,117564,2269676
1634,114804,2401173
1635,58956,2544252
1636,44736,2374103
1637,48240,2118326
1638,119280,2369904
1639,108708,2828195
1640,76380,2008523
1641,94692,2598012
1642,86280,2345509
1643,26844,2296081
1644,53832,2083553
1645,28020,2325322
1646,112104,2984571
1647,22860,2406831
1648,98688,2731585
1649,119328,2306047
1650,81588,2589519
1651,101124,2315270
1652,59448,2648528
1653,105264,2941706
1654,51576,2981789
1655,90912,2457417
1656,68364,2339673
1657,94224,2364952
1658,21588,2532518
1659,95280,2962750
1660,77376,2078016
1661,75312,2217967
1662,51048,2953436
1663,48276,2216396
1664,25884,2564650
1665,91776,2257811
1666,36912,2133962
1667,84336,2279935
1668,87144,2774370
1669,94896,2625492
1670,82512,2635649
1671,75504,2044949
1672,59808,2294050
1673,65040,2943753
1674,24924,2268558
1675,117876,2370796
1676,51996,2665960
1677,66480,2913584
1678,88980,2283622
1679,36144,2812720
1680,102624,2222722
1681,58824,2337889
1682,90864,2672083
1683,113436,2761590
1684,41196,2988636
1685,103320,2423759
1686,74196,2229834
1687,89016,2859703
1688,45552,2470095
1689,29220,2879080
1690,66816,2532731
1691,74148,2049137
1692,74964,2626578
1693,39768,2895346
1694,100608,2995408
1695,115380,2551322
1696,94788,2168484
1697,23424,2720577
1698,107208,2677658
1699,93096,2907737
1700,78768,2095966
1701,87876,2670763
1702,18900,2035088
1703,58320,2832753
1704,35076,2618744
1705,57444,2801428
1706,18636,2573292
1707,51612,2283779
1708,89268,2147762
1709,75540,2452350
1710,81108,2069356
1711,82860,2316580
1712,72144,2725802
1713,40032,2987596
1714,90600,2616048
1715,27852,2579443
1716,68496,2540490
1717,54396,2456612
1718,65460,2381192
1719,76440,2685268
1720,103200,2706949
1721,54312,2555513
1722,95004,2202983
1723,71976,2430930
1724,24348,2470369
1725,116784,2398107
1726,54804,2067915
1727,105840,2601671
1728,118548,2998940
1729,19176,2775144
1730,49512,2719509
1731,105756,2478658
1732,70692,2858095
1733,74424,2262736
1734,85212,2669027
1735,25188,2913668
1736,39228,2072217
1737,57804,2472135
1738,43248,2509987
1739,32388,2406874
1740,19260,2958126
1741,45144,2346744
1742,28992,2106459
1743,69972,2854444
1744,59820,2523787
1745,50112,2216259
1746,58272,2639549
1747,99036,2927156
1748,101208,2361933
1749,81636,2193368
1750,97908,2624694
1751,119784,2654331
1752,36060,2546187
1753,44724,2195390
1754,86352,2117474
1755,36000,2121296
1756,62592,2317523
1757,70836,2790418
1758,78636,2269805
1759,79284,2097096
1760,67596,2845054
1761,98952,2014450
1762,58596,2014843
1763,43944,2256782
1764,55920,2147651
1765,30252,2433906
1766,25572,2969674
1767,47724,2111533
1768,21528,2230602
1769,62340,2071123
1770,43512,2666168
1771,19188,2901435
1772,117348,2636890
1773,25068,2489165
1774,89244,2926892
1775,60912,2543860
1776,59952,2510900
1777,31464,2349970
1778,107388,2809015
1779,116400,2560279
1780,87780,2691833
1781,67344,2469326
1782,60888,2436154
1783,36540,2087060
1784,91404,2300832
1785,83472,2156526
1786,24324,2738300
1787,104808,2141259
1788,32508,2202410
1789,112608,2325000
1790,64644,2604362
1791,21804,2072395
1792,24540,2288043
1793,81024,2798794
1794,42000,2305193
1795,108768,2440497
1796,30756,2952736
1797,81360,2882209
1798,108864,2830918
1799,59004,2313446
1800,108804,2702725
1801,69792,2457206
1802,56856,2580668
1803,84240,2955202
1804,109044,2344050
1805,97116,2412188
1806,81192,2355134
1807,94944,2806902
1808,33972,2974736
1809,56340,2167274
1810,98712,2793792
1811,35832,2538289
1812,106128,2732428
1813,21156,2936533
1814,65592,2232053
1815,38808,2775972
1816,71184,2905103
1817,105624,2041166
1818,29316,2639302
1819,54792,2280203
1820,75180,2145966
1821,28368,2790328
1822,35076,2638079
1823,42204,2223094
1824,26328,2687623
1825,114516,2397461
1826,118872,2715653
1827,64572,2327279
1828,47388,2978622
1829,26568,2202471
1830,87732,2750990
1831,36612,2764734
1832,91620,2201001
1833,48456,2551568
1834,68256,2986497
1835,49932,2576713
1836,20328,2028675
1837,80652,2009673
1838,33540,2711212
1839,33420,2265142
1840,46764,2556426
1841,83388,2517322
1842,67668,2939694
1843,20052,2520746
1844,53004,2864068
1845,51216,2919764
1846,41712,2636909
1847,100608,2635008
1848,109524,2636267
1849,43596,2550888
1850,84528,2278553
1851,72036,2547667
1852,79608,2439198
1853,85320,2059769
1854,19728,2415323
1855,56028,2363086
1856,85056,2295329
1857,102312,2015832
1858,64188,2041493
1859,91404,2492023
1860,47268,2288244
1861,57852,2671915
1862,44412,2282962
1863,98424,2609502
1864,21456,2499617
1865,99684,2013473
1866,29196,2543998
1867,85344,2676550
1868,28944,2282476
1869,75084,2063305
1870,103104,2550054
1871,88176,2010075
1872,114048,2825188
1873,43548,2437195
1874,108132,2503476
1875,95124,2432885
1876,32376,2488005
1877,88932,2472806
1878,105036,2334943
1879,94704,2250215
1880,113628,2670200
1881,90288,2018074
1882,66984,2791361
1883,60540,2939462
1884,56856,2571189
1885,98568,2793049
1886,113148,2427344
1887,68748,2525100
1888,45528,2234114
1889,69660,2164352
1890,119268,2555456
1891,55752,2187126
1892,26736,2327985
1893,37764,2770943
1894,55728,2418750
1895,100992,2014894
1896,19392,2101502
1897,25692,2391994
1898,79656,2329011
1899,37368,2915242
1900,107208,2348390
1901,21480,2078992
1902,40020,2257387
1903,73152,2223189
1904,51144,2134276
1905,49968,2220121
1906,107664,2200752
1907,97620,2903418
1908,72540,2696880
1909,100872,2100276
1910,64224,2326550
1911,81624,2147256
1912,39540,2063673
1913,70164,2514995
1914,91476,2925033
1915,61500,2488079
1916,48408,2697679
1917,66336,2232975
1918,36540,2587075
1919,59016,2128462
1920,64332,2586470
1921,86364,2879852
1922,110160,2425036
1923,54648,2806061
1924,41520,2543575
1925,24360,2373792
1926,30672,2155426
1927,62256,2631778
1928,117156,2564080
1929,59484,2492778
1930,100500,2748943
1931,29340,2546450
1932,46344,2107447
1933,36996,2186019
1934,34884,2357185
1935,32424,2042505
1936,107304,2472003
1937,113880,2653502
1938,83976,2878974
1939,32148,2264122
1940,46200,2967807
1941,89244,2434270
1942,25932,2466464
1943,92688,2024160
1944,28944,2411083
1945,19164,2275417
1946,109812,2204527
1947,71808,2517889
1948,109740,2131585
1949,90720,2864617
1950,44232,2787524
1951,88332,2691861
1952,38160,2071585
1953,20196,2557754
1954,82956,2994090
1955,49464,2944899
1956,23544,2060974
1957,35700,2778542
1958,40176,2472896
1959,67608,2356680
1960,115428,2863213
1961,98400,2633167
1962,55044,2609287
1963,22692,2960591
1964,67272,2504260
1965,109848,2668567
1966,70704,2246616
1967,114828,2745487
1968,67896,2713029
1969,38868,2094474
1970,119892,2792290
1971,77040,2568586
1972,53160,2177499
1973,84444,2986621
1974,114012,2240439
1975,25644,2292444
1976,45612,2194483
1977,69324,2945697
1978,65760,2734287
1979,36000,2568261
1980,116328,2053951
1981,85908,2174102
1982,108840,2445650
1983,53460,2641529
1984,51180,2999428
1985,70020,2470703
1986,74004,2159784
1987,73056,2122948
1988,76440,2790061
1989,115932,2999720
1990,67284,2565925
1991,83820,2795910
1992,105204,2793654
1993,114204,2017995
1994,92532,2204237
1995,87720,2913835
1996,70944,2407315
1997,103020,2245941
1998,39072,2329038
1999,84240,2542306
2000,59508,2599386
2001,109332,2307226
2002,98520,2895046
2003,105984,2495948
2004,112524,2101367
2005,95544,2711632
2006,75336,2979217
2007,72516,2290665
2008,102804,2674908
2009,34068,2140982
2010,24864,2920522
2011,34080,2251232
2012,40260,2013977
2013,69648,2040584
2014,24852,2520807
2015,43848,2875560
2016,118284,2777159
2017,66096,2909766
2018,80436,2865720
2019,53568,2475095
2020,42000,2680545
2021,68220,2222995
2022,112416,2972826
2023,81636,2647851
2024,45168,2131328
2025,66552,2766028
2026,47256,2384312
2027,42480,2714901
2028,100140,2387595
2029,108048,2668806
2030,116772,2769190
2031,69744,2328311
2032,34500,2441639
2033,72564,2020677
2034,19416,2982427
2035,79800,2811713
2036,51636,2637948
2037,92208,2649881
2038,49512,2439831
2039,102900,2625363
2040,114552,2793451
2041,53568,2647881
2042,27048,2342522
2043,68700,2485059
2044,68568,2153679
2045,63912,2074364
2046,49776,2992325
2047,105828,2456646
2048,66492,2546333
2049,19380,2933121
2050,49284,2358813
2051,97740,2938825
2052,90192,2976784
2053,45492,2103807
2054,38172,2372922
2055,38676,2755902
2056,63684,2210236
2057,35796,2934484
2058,75288,2525926
2059,35772,2602591
2060,117648,2087599
2061,59460,2653137
2062,59340,2637989
2063,102840,2043364
2064,60144,2235831
2065,97008,2003047
2066,30684,2412876
2067,93384,2252491
2068,113244,2343458
2069,18444,2647509
2070,87348,2309384
2071,67752,2843584
2072,112596,2886141
2073,71772,2794611
2074,109164,2618798
2075,92904,2523993
2076,47304,2549261
2077,27468,2025838
2078,95172,2266259
2079,116160,2522738
2080,29796,2693723
2081,114036,2081604
2082,33780,2328903
2083,19140,2668146
2084,44400,2207823
2085,102900,2636660
2086,32472,2773516
2087,92748,2682880
2088,67068,2720648
2089,111696,2231640
2090,77004,2730202
2091,25956,2014269
2092,53160,2821862
2093,58476,2782305
2094,119916,2568747
2095,111876,2547866
2096,48180,2833486
2097,22992,2259273
2098,118920,2188571
2099,77556,2380046
2100,63036,2631685
2101,50088,2790620
2102,74040,2374085
2103,78708,2166135
2104,86544,2057495
2105,75684,2468542
2106,80004,2201961
2107,97812,2410607
2108,30888,2307304
2109,92892,2400740
2110,64512,2005103
2111,95976,2119606
2112,118884,2375091
2113,27108,2922204
2114,63060,2056790
2115,106776,2226154
2116,80748,2311190
2117,56772,2711983
2118,74544,2094865
2119,31212,2180330
2120,115692,2161360
2121,31896,2251536
2122,112584,2547957
2123,115668,2332878
2124,67044,2967967
2125,29316,2355933
2126,53664,2120435
2127,77952,2375691
2128,78684,2257527
2129,34224,2384885
2130,83436,2121125
2131,47580,2103745
2132,70140,2252829
2133,51756,2800309
2134,44892,2655635
2135,73416,2205454
2136,56472,2292633
2137,24180,2905169
2138,35136,2836428
2139,25584,2256486
2140,57972,2651892
2141,94884,2138482
2142,32220,2881853
2143,72288,2825152
2144,118728,2486301
2145,94044,2083286
2146,106584,2469126
2147,102192,2686510
2148,73512,2875313
2149,98688,2016395
2150,28188,2830707
2151,105156,2853036
2152,30588,2920328
2153,74220,2451269
2154,65640,2973135
2155,54684,2854607
2156,111924,2939105
2157,34140,2847495
2158,110952,2098954
2159,69576,2715486
2160,70380,2808810
2161,101472,2530182
2162,99792,2044062
2163,74304,2229981
2164,62520,2898182
2165,85188,2367011
2166,111288,2586704
2167,90600,2745926
2168,84612,2719709
2169,102252,2797502
2170,107856,2541333
2171,66060,2240692
2172,110916,2451885
2173,107064,2092949
2174,109992,2103255
2175,99096,2557009
2176,35172,2858375
2177,90780,2715916
2178,56484,2155304
2179,44280,2373355
2180,45864,2136198
2181,52332,2554803
2182,25896,2234655
2183,30000,2269429
2184,100164,2681124
2185,84072,2638588
2186,75288,2523730
2187,62316,2643231
2188,82080,2001638
2189,110112,2190369
2190,77616,2475385
2191,42216,2975621
2192,22512,2244460
2193,102684,2646749
2194,106596,2018603
2195,71136,2782551
2196,19176,2617323
2197,21552,2626653
2198,32808,2722322
2199,88044,2208790
2200,55824,2716366
2201,107460,2870038
2202,63480,2062280
2203,113508,2721682
2204,83796,2627324
2205,119796,2258973
2206,34140,2231664
2207,91776,2568339
2208,61380,2911770
2209,45084,2933622
2210,47676,2593491
2211,52404,2689124
2212,78972,2306358
2213,82536,2442053
2214,113484,2971532
2215,91620,2509890
2216,117636,2117640
2217,118440,2371152
2218,59400,2902016
2219,114048,2470679
2220,111600,2079540
2221,61176,2771270
2222,116544,2893368
2223,26196,2529477
2224,119244,2077770
2225,105168,2782863
2226,66156,2718373
2227,19032,2022627
2228,28068,2666784
2229,115008,2259631
2230,80652,2140691
2231,69144,2327892
2232,40008,2076351
2233,28944,2545182
2234,37308,2242134
2235,87624,2498614
2236,35652,2437846
2237,59844,2721973
2238,85656,2450317
2239,72420,2746812
2240,32808,2338307
2241,103152,2080406
2242,104004,2930975
2243,102264,2076635
2244,97728,2953407
2245,41508,2827243
2246,51264,2124657
2247,72972,2637101
2248,32400,2063446
2249,69924,2407253
2250,21324,2171452
2251,23988,2415038
2252,66216,2674640
2253,32652,2525894
2254,71784,2816241
2255,20868,2050452
2256,116328,2744247
2257,117732,2979017
2258,58584,2077993
2259,47772,2448327
2260,110460,2119177
2261,72156,2061268
2262,118152,2230078
2263,79656,2459723
2264,85728,2938487
2265,33240,2364200
2266,109632,2841125
2267,61812,2330646
2268,99792,2441941
2269,53940,2753125
2270,63096,2415894
2271,107400,2207818
2272,46512,2570963
2273,75312,2773389
2274,102996,2084783
2275,112380,2142745
2276,84684,2717715
2277,47964,2160581
2278,40884,2091124
2279,66912,2402180
2280,119052,2156573
2281,39396,2503436
