"photo_id";"owner";"gender";"occupation";"title";"description";"faves";"lat";"lon";"u_city";"u_country";"taken";"weather";"season";"daytime"
"32438590607";"24406544@N00";"1";"Train Manager";"Animagique Theater - Walt Disney Studios Park (France)";"<b>Animagique Theater</b> 09/06/2018 16h59
The live show Mickey and the Magician in the Animagique Theater. This theater can host 1110 guests per show. Animagique was a live show at Walt Disney Studios Park in France, housed in Studios 3, at the entrance of Toon Studio. The show closed on January 31, 2016, to make way for Mickey and the Magician which began on July 2, 2016. 

We have seen the show: <a href='https://www.youtube.com/watch?v=Z-t5OwG_YQ8' rel='noreferrer nofollow'>Mickey and the Magician</a> (Youtube) 

<u>Toon Studio</u>
Toon Studio is inspired by Disney and Pixar animated characters. The lot features such Disney and Pixar characters as Crush (from Finding Nemo), The Genie (from Aladdin), Mater and Lightning McQueen (from Cars), Buzz Lightyear, Woody, Slinky, and other characters from Toy Story, in addition to the other Disney characters present in the land’s show, Mickey and the Magician.

When the park originally opened in 2002, the land was known as Animation Courtyard but in 2007, as part of the park’s 5th Anniversary, two new rides were added (Crush's Coaster and Cars Quatre Roues Rallye). In 2009, the area was expanded with Toy Story Playland. In January 2012, construction began on a new Ratatouille themed ride and restaurant. 
[ Wikipedia 2019 ]";1;48,868222;2,779294;"Amsterdam";"The Netherlands";"2018-06-09 16:59:34";7;1;1
"32438600677";"11096574@N02";"1";NA;"Sightseeing in Biberwier / Tirol.";NA;0;47,383363;10,892569;NA;NA;"2018-07-07 18:37:32";9;2;2
"32438611497";"45280816@N07";"3";NA;"Sala Labrouste de la biblioteca Nacional (París)";NA;0;48,867887;2,33807;NA;NA;"2017-08-28 17:09:15";9;2;2
"32438623187";"101240316@N03";"1";"teacher";"Valley of Falaise by C Monet 1885076c";"Albertina, Vienna 2018";6;48,204746;16,368156;"Budapest";"Hungary";"2018-12-27 15:27:44";9;4;1
"32438627357";"117096107@N03";"1";NA;"1983 Ford Escort XR3i";NA;12;53,465833;-2,339445;"Manchester";"England";"2018-09-15 15:35:15";9;2;1
"32438627397";"117096107@N03";"1";NA;"1993 Vauxhall Nova GSi";NA;13;53,465833;-2,339167;"Manchester";"England";"2018-09-15 15:36:51";9;2;1
"32438638657";"20747318@N08";"1";NA;"Lincoln (481)";"High Street";0;53,229461;-0,540345;"Royston, Barnsley";"United Kingdom";"2018-10-05 14:13:43";9;3;1
"32438638897";"20747318@N08";"1";NA;"Lincoln (480)";"High Street";0;53,23093;-0,539803;"Royston, Barnsley";"United Kingdom";"2018-10-05 14:10:56";9;3;1
"32438656867";"20747318@N08";"1";NA;"Lincoln (454)";"Christ's Hospital Terrace";0;53,233536;-0,538806;"Royston, Barnsley";"United Kingdom";"2018-10-05 14:03:48";9;3;1
"32438680247";"20747318@N08";"1";NA;"Lincoln (453)";"Norman House and Christ's Hospital Terrace";0;53,233533;-0,538806;"Royston, Barnsley";"United Kingdom";"2018-10-05 14:03:44";9;3;1
"32438688167";"20747318@N08";"1";NA;"Lincoln (465)";"St Martin's Street";0;53,23255;-0,538489;"Royston, Barnsley";"United Kingdom";"2018-10-05 14:06:35";9;3;1
"32438727877";"28221823@N05";"1";NA;"Rowing Past City Airport";NA;4;51,507497;0,049062;NA;"England";"2018-10-22 10:34:46";10;3;1
"32438796487";"55095571@N02";"1";NA;"glove in a strange place";NA;36;52,109747;-10,466312;NA;NA;"2018-03-27 15:49:36";1;1;1
"32438818357";"145361631@N02";"3";NA;"Passau: Domherrenhof";NA;1;48,57458;13,464699;NA;NA;"2017-10-13 18:33:34";1;3;2
"32438819747";"145361631@N02";"3";NA;"Passau:";NA;1;48,574786;13,465107;NA;NA;"2017-10-13 18:33:11";1;3;2
"32438820617";"145361631@N02";"3";NA;"Passau: Pfaffengasse";NA;1;48,574829;13,465719;NA;NA;"2017-10-13 18:32:08";1;3;2
"32438821957";"145361631@N02";"3";NA;"Passau: Dom St. Stephan";NA;1;48,574197;13,467071;NA;NA;"2017-10-13 18:28:12";1;3;2
"32438823427";"145361631@N02";"3";NA;"Passau: Rathausturm";NA;1;48,574403;13,468176;NA;NA;"2017-10-13 18:27:35";1;3;2
"32438824427";"145361631@N02";"3";NA;"Passau: Amtsgericht";"Renaissance, erbaut Ende des 16. Jhdts. durch den Domherrn Graf von Herberstein , 1662 nach Brand wiederhergestellt und umgebaut, 1996 östliche Erweiterung um zwei Wohnhäuser, ehemaliger Domherrenhof, sogenannter Herbersteinpalais, seit 1700 Amtswohnung des Bürgermeisters, seit 1904 Amtsgericht 
";1;48,574119;13,468616;NA;NA;"2017-10-13 18:26:43";1;3;2
"32438825637";"145361631@N02";"3";NA;"Passau: St.-Michaels-Kirche";NA;1;48,573956;13,469195;NA;NA;"2017-10-13 18:25:18";1;3;2
"32438886007";"13227773@N08";"3";NA;"(a copy of) david";"the real one is cosy in a museum";2;43,769271;11,255845;"Arras";NA;"2017-06-19 19:26:47";1;1;2
"32438898287";"13227773@N08";"3";NA;"volterrani & raddi";"on the right, great arches open on the river, nicely darkened in shadow";0;43,768427;11,253742;"Arras";NA;"2017-06-19 19:16:31";1;1;2
"32438951347";"11537676@N06";"1";NA;"Waiter takes an order, restaurant on Quai Saint-Antoine, Lyon, France";"Bill Murray or Clive Owen?";1;45,764027;4,832466;"Washington, DC";NA;"2017-07-08 22:06:07";9;2;2
"32438995477";"64109888@N02";"1";NA;"Dining in style.";"A fine old 17th century building still entertaining its visitors in style. This grade II listed building on Friar Gate, Derby, forms part of an area of similarly important historical properties, and the ground floor is currently being used as an Italian restaurant called Zizzi, who have, to their credit, sympathetically treated the old structure.
This whole block, visible in the image, is made up of grade II listed buildings from various eras.
The next structure (timber framed) is also 17th century, followed by brick buildings from the mid 19th century, 1901, and early to mid 19th century.
Friar Gate is a real gem of an area of architecture, with fine examples of a wealth of styles from a multitude of eras.";14;52,923593;-1,483358;"Stoke-on-Trent";"England";"2015-09-22 14:54:46";9;2;1
"32439047657";"143856608@N08";"1";"Retired";"Arles - Roman Amphitheatre";"Built in 90 AD, restored and is used for many events";2;43,677968;4,63093;"Whitby";"Canada";"2016-07-11 14:12:57";9;2;1
"32439048197";"143856608@N08";"1";"Retired";"Arles - Roman Amphitheatre";"Built in 90 AD, the town is built around it";2;43,677968;4,63093;"Whitby";"Canada";"2016-07-11 14:03:34";9;2;1
"32439053797";"143856608@N08";"1";"Retired";"Arles - Asylum grounds";"Van Gogh signed himself into this Asylum";1;43,677968;4,63093;"Whitby";"Canada";"2016-07-11 15:07:43";9;2;1
"32439146887";"38365720@N06";"1";NA;"Iberdrola";"Torre de Iberdrola. Bilbao";25;43,270094;-2,940184;"Vitoria";"España";"2017-04-29 17:20:24";9;1;2
"32439147307";"38365720@N06";"1";NA;"Verano";"Esas tardes calurosas de verano...";85;41,814397;-4,085448;"Vitoria";"España";"2017-07-28 21:33:09";1;2;2
"32439233857";"54224393@N00";"1";"Eu não faço nada, só aproveito a vida!!  /  I do nothing just enjoy life!";"AIRBUS A380-800 (A6-EUC) EMIRATES | FRANKFURT | FRA-EDDF";NA;9;50,039577;8,596791;"WORLDWIDE";NA;"2018-08-19 09:17:26";1;2;1
"32439279547";"74286186@N00";"1";NA;"Wohnen unterm Regenturm / Hundertwasser house / Къща на Хундертвасер";NA;13;48,711003;9,415594;"Munich";"Germany";"2015-09-15 18:24:44";10;2;2
"32439286247";"74286186@N00";"1";NA;"Wohnen unterm Regenturm / Hundertwasser house / Къща на Хундертвасер";NA;4;48,711003;9,415594;"Munich";"Germany";"2015-09-15 18:22:30";10;2;2
"32439390277";"63714336@N03";"1";"Programador informático";"The Two Towers";"<b><a href='https://500px.com/franciscogrande' rel='noreferrer nofollow'>500px</a> | <a href='https://www.instagram.com/franciscogrande_hdr/' rel='noreferrer nofollow'>Instagram</a></b>
La torre fue clasificada como Patrimonio de la Humanidad por la UNESCO en 1983 e incluida en el registro de las Siete Maravillas de Portugal en 2007.

Algunos visitantes ingresan mensajes a través de los agujeros en la réplica de la torre, como se puede ver en el agujero de su base.

Torre de Belém, Lisboa, Portugal.
--------
The tower was classified as a UNESCO World Heritage Site in 1983 and included in the registry of the Seven Wonders of Portugal in 2007.

Some visitors enter messages through the holes in the replica of the tower, as you can see in the hole of its base.

Belém Tower, Lisbon, Portugal.";169;38,692046;-9,215447;"Valencia";"España";"2017-12-08 10:53:55";7;3;1
"32439445657";"128528335@N04";"3";NA;"Yes, we're open - Cheval accueillant";"Pas un montage !
Real shot !

";1;42,942352;0,28458;NA;NA;"2018-11-18 14:10:32";9;3;1
"32439483667";"37253182@N07";"1";"journaliste";"IMG_0611";NA;0;48,644633;-2,025545;"Saint-Malo";"France (Bretagne).";"2018-08-30 14:25:17";9;2;1
"32439522887";"20747318@N08";"1";NA;"Lincoln Cathedral (376)";"Gilbert Pots";0;53,234425;-0,535948;"Royston, Barnsley";"United Kingdom";"2018-10-05 13:12:02";9;3;1
"32439526357";"20747318@N08";"1";NA;"Lincoln Cathedral (402)";"St Hugh's Shrine";0;53,234425;-0,535948;"Royston, Barnsley";"United Kingdom";"2018-10-05 13:22:35";9;3;1
"32439526707";"20747318@N08";"1";NA;"Lincoln Cathedral (379)";"St Hugh's Shrine";0;53,234425;-0,535948;"Royston, Barnsley";"United Kingdom";"2018-10-05 13:12:46";9;3;1
"32439540397";"20747318@N08";"1";NA;"Lincoln Cathedral (436)";"Nave";0;53,234425;-0,535948;"Royston, Barnsley";"United Kingdom";"2018-10-05 13:34:35";9;3;1
"32439542237";"20747318@N08";"1";NA;"Lincoln Cathedral (336)";"Nave";0;53,234425;-0,535948;"Royston, Barnsley";"United Kingdom";"2018-10-05 12:59:24";9;3;1
"32439542807";"20747318@N08";"1";NA;"Lincoln Cathedral (334)";"Nave";1;53,234425;-0,535948;"Royston, Barnsley";"United Kingdom";"2018-10-05 12:59:04";9;3;1
"32439564057";"20747318@N08";"1";NA;"Lincoln Cathedral (424)";"Chapel";0;53,234094;-0,536128;"Royston, Barnsley";"United Kingdom";"2018-10-05 13:29:11";9;3;1
"32439564207";"20747318@N08";"1";NA;"Lincoln Cathedral (423)";"Chapel";0;53,234108;-0,536109;"Royston, Barnsley";"United Kingdom";"2018-10-05 13:29:03";9;3;1
"32439564517";"20747318@N08";"1";NA;"Lincoln Cathedral (420)";"Chapel";0;53,234425;-0,535948;"Royston, Barnsley";"United Kingdom";"2018-10-05 13:28:28";9;3;1
"32439564727";"20747318@N08";"1";NA;"Lincoln Cathedral (418)";"Chapel";0;53,234425;-0,535948;"Royston, Barnsley";"United Kingdom";"2018-10-05 13:27:55";9;3;1
"32439566017";"20747318@N08";"1";NA;"Lincoln Cathedral (389)";"Chapter House";0;53,234425;-0,535948;"Royston, Barnsley";"United Kingdom";"2018-10-05 13:16:24";9;3;1
"32439566317";"20747318@N08";"1";NA;"Lincoln Cathedral (387)";"Chapter House";0;53,234425;-0,535948;"Royston, Barnsley";"United Kingdom";"2018-10-05 13:16:00";9;3;1
"32439566607";"20747318@N08";"1";NA;"Lincoln Cathedral (385)";"Chapter House";0;53,234425;-0,535948;"Royston, Barnsley";"United Kingdom";"2018-10-05 13:15:40";9;3;1
"32439568717";"20747318@N08";"1";NA;"Lincoln Cathedral (431)";"Choir Screen and Organ";0;53,234425;-0,535948;"Royston, Barnsley";"United Kingdom";"2018-10-05 13:31:33";9;3;1
"32439568917";"20747318@N08";"1";NA;"Lincoln Cathedral (427)";"Choir Screen and Organ";0;53,234425;-0,535948;"Royston, Barnsley";"United Kingdom";"2018-10-05 13:30:39";9;3;1
"32439583217";"20747318@N08";"1";NA;"Lincoln Cathedral (414)";"High Alter";0;53,234425;-0,535948;"Royston, Barnsley";"United Kingdom";"2018-10-05 13:26:04";9;3;1
"32439583287";"20747318@N08";"1";NA;"Lincoln Cathedral (413)";"High Alter";0;53,234425;-0,535948;"Royston, Barnsley";"United Kingdom";"2018-10-05 13:25:57";9;3;1
"32439583367";"20747318@N08";"1";NA;"Lincoln Cathedral (407)";"High Alter";0;53,234425;-0,535948;"Royston, Barnsley";"United Kingdom";"2018-10-05 13:23:59";9;3;1
"32439583427";"20747318@N08";"1";NA;"Lincoln Cathedral (370)";"High Alter";0;53,234425;-0,535948;"Royston, Barnsley";"United Kingdom";"2018-10-05 13:10:28";9;3;1
"32439583487";"20747318@N08";"1";NA;"Lincoln Cathedral (369)";"High Alter";0;53,234425;-0,535948;"Royston, Barnsley";"United Kingdom";"2018-10-05 13:10:21";9;3;1
"32439583557";"20747318@N08";"1";NA;"Lincoln Cathedral (357)";"High Alter";0;53,234425;-0,535948;"Royston, Barnsley";"United Kingdom";"2018-10-05 13:07:26";9;3;1
"32439583607";"20747318@N08";"1";NA;"Lincoln Cathedral (356)";"High Alter";0;53,234425;-0,535948;"Royston, Barnsley";"United Kingdom";"2018-10-05 13:07:15";9;3;1
"32439584517";"20747318@N08";"1";NA;"Lincoln Cathedral (428)";"North Transept";0;53,234425;-0,535948;"Royston, Barnsley";"United Kingdom";"2018-10-05 13:30:45";9;3;1
"32439584617";"20747318@N08";"1";NA;"Lincoln Cathedral (341)";"North Transept";0;53,234425;-0,535948;"Royston, Barnsley";"United Kingdom";"2018-10-05 13:00:49";9;3;1
"32439594527";"20747318@N08";"1";NA;"Lincoln Cathedral (349)";"Service Chapel";0;53,234425;-0,535948;"Royston, Barnsley";"United Kingdom";"2018-10-05 13:03:00";9;3;1
"32439594937";"20747318@N08";"1";NA;"Lincoln Cathedral (346)";"Service Chapel";0;53,234425;-0,535948;"Royston, Barnsley";"United Kingdom";"2018-10-05 13:02:18";9;3;1
"32439595367";"20747318@N08";"1";NA;"Lincoln Cathedral (344)";"Service Chapel";0;53,234425;-0,535948;"Royston, Barnsley";"United Kingdom";"2018-10-05 13:01:50";9;3;1
"32439595847";"20747318@N08";"1";NA;"Lincoln Cathedral (342)";"Service Chapel";0;53,234425;-0,535948;"Royston, Barnsley";"United Kingdom";"2018-10-05 13:01:07";9;3;1
"32439610607";"20747318@N08";"1";NA;"Lincoln Cathedral (405)";"South East Transept";0;53,234425;-0,535948;"Royston, Barnsley";"United Kingdom";"2018-10-05 13:23:36";9;3;1
"32439617427";"20747318@N08";"1";NA;"Lincoln Cathedral (415)";"St Hugh's Choir";0;53,234425;-0,535948;"Royston, Barnsley";"United Kingdom";"2018-10-05 13:26:12";9;3;1
"32439617677";"20747318@N08";"1";NA;"Lincoln Cathedral (361)";"St Hugh's Choir";0;53,234425;-0,535948;"Royston, Barnsley";"United Kingdom";"2018-10-05 13:08:16";9;3;1
"32439618067";"20747318@N08";"1";NA;"Lincoln Cathedral (411)";"St Hugh's Choir";0;53,234425;-0,535948;"Royston, Barnsley";"United Kingdom";"2018-10-05 13:25:07";9;3;1
"32439618347";"20747318@N08";"1";NA;"Lincoln Cathedral (409)";"St Hugh's Choir";0;53,234425;-0,535948;"Royston, Barnsley";"United Kingdom";"2018-10-05 13:24:44";9;3;1
"32439618647";"20747318@N08";"1";NA;"Lincoln Cathedral (371)";"St Hugh's Choir";0;53,234425;-0,535948;"Royston, Barnsley";"United Kingdom";"2018-10-05 13:10:35";9;3;1
"32439618857";"20747318@N08";"1";NA;"Lincoln Cathedral (367)";"St Hugh's Choir";0;53,234425;-0,535948;"Royston, Barnsley";"United Kingdom";"2018-10-05 13:09:32";9;3;1
"32439619217";"20747318@N08";"1";NA;"Lincoln Cathedral (365)";"St Hugh's Choir";0;53,234425;-0,535948;"Royston, Barnsley";"United Kingdom";"2018-10-05 13:09:13";9;3;1
"32439619437";"20747318@N08";"1";NA;"Lincoln Cathedral (363)";"St Hugh's Choir";0;53,234425;-0,535948;"Royston, Barnsley";"United Kingdom";"2018-10-05 13:08:40";9;3;1
"32439619727";"20747318@N08";"1";NA;"Lincoln Cathedral (360)";"St Hugh's Choir";0;53,234425;-0,535948;"Royston, Barnsley";"United Kingdom";"2018-10-05 13:08:11";9;3;1
"32439692817";"20747318@N08";"1";NA;"Lincoln (332)";"Lincoln Cathedral West Front";0;53,234425;-0,537848;"Royston, Barnsley";"United Kingdom";"2018-10-05 12:56:17";9;3;1
"32439693287";"20747318@N08";"1";NA;"Lincoln (330)";"Lincoln Cathedral West Front";0;53,2344;-0,537881;"Royston, Barnsley";"United Kingdom";"2018-10-05 12:56:13";9;3;1
"32439735987";"32769319@N06";"1";"Engineer";"IMG_2430";NA;0;51,370033;-0,402506;"Wales";NA;"2017-04-05 18:05:41";9;1;2
"32439737817";"32769319@N06";"1";"Engineer";"IMG_2530";NA;0;51,370166;-0,402731;"Wales";NA;"2017-04-18 19:44:54";9;1;2
"32439742957";"20747318@N08";"1";NA;"Lincoln Castle (307)";"Cobb Hall";1;53,235244;-0,540092;"Royston, Barnsley";"United Kingdom";"2018-10-05 12:07:29";9;3;1
"32439743097";"20747318@N08";"1";NA;"Lincoln Castle (306)";"Cobb Hall";0;53,235091;-0,539906;"Royston, Barnsley";"United Kingdom";"2018-10-05 12:07:04";9;3;1
"32439743217";"20747318@N08";"1";NA;"Lincoln Castle (305)";"Cobb Hall";0;53,235088;-0,539906;"Royston, Barnsley";"United Kingdom";"2018-10-05 12:06:57";9;3;1
"32439745917";"20747318@N08";"1";NA;"Lincoln Castle (322)";"Lincoln Crown Court";1;53,235322;-0,540887;"Royston, Barnsley";"United Kingdom";"2018-10-05 12:12:47";9;3;1
"32439746287";"20747318@N08";"1";NA;"Lincoln Castle (300)";"Lincoln Crown Court";0;53,234755;-0,539814;"Royston, Barnsley";"United Kingdom";"2018-10-05 12:05:58";9;3;1
"32439753807";"32769319@N06";"1";"Engineer";"IMG_2537";NA;0;51,370238;-0,402801;"Wales";NA;"2017-04-19 19:12:02";9;1;2
"32439761847";"20747318@N08";"1";NA;"Lincoln Castle (320)";"George III";0;53,235325;-0,540648;"Royston, Barnsley";"United Kingdom";"2018-10-05 12:12:20";9;3;1
"32439786297";"32769319@N06";"1";"Engineer";"IMG_2657";NA;0;53,013461;-3,277112;"Wales";NA;"2017-04-29 15:38:25";9;1;1
"32439789987";"32769319@N06";"1";"Engineer";"IMG_2659";NA;0;53,01348;-3,277078;"Wales";NA;"2017-04-29 15:38:35";9;1;1
"32439806687";"20747318@N08";"1";NA;"Lincoln Castle (228)";"Prison Chapel";0;53,234591;-0,54067;"Royston, Barnsley";"United Kingdom";"2018-10-05 10:47:56";9;3;1
"32439807037";"20747318@N08";"1";NA;"Lincoln Castle (236)";"Prison Chapel";0;53,234616;-0,540684;"Royston, Barnsley";"United Kingdom";"2018-10-05 10:49:25";9;3;1
"32439849697";"20747318@N08";"1";NA;"Lincoln Castle (207)";"Bomber Command Memorial";1;53,234222;-0,540123;"Royston, Barnsley";"United Kingdom";"2018-10-05 10:38:11";9;3;1
"32439852757";"20747318@N08";"1";NA;"Lincoln Castle (216)";"Lincoln Castle Walls";0;53,234355;-0,540228;"Royston, Barnsley";"United Kingdom";"2018-10-05 10:42:26";9;3;1
