,age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,capital-gain,capital-loss,hours-per-week,native-country
512,32,4,37070,8,4,3,1,4,0,0,45,39
513,34,4,337587,15,2,10,0,4,0,0,50,39
514,28,4,189346,11,0,3,1,4,0,0,45,39
515,57,0,222216,8,6,0,4,4,0,0,38,39
516,25,4,267044,15,4,1,1,0,0,0,20,39
517,20,0,214635,15,4,0,3,4,0,0,24,39
518,21,0,204226,15,4,0,4,4,0,0,35,39
519,34,4,108116,9,2,10,0,4,0,0,50,39
520,38,5,99146,9,2,4,0,4,15024,0,80,39
521,50,4,196232,11,2,4,0,4,7688,0,50,39
522,24,2,248344,15,0,6,1,2,0,0,50,39
523,37,2,186035,15,2,13,0,4,0,0,45,39
524,44,4,177905,15,0,7,4,4,0,0,58,39
525,28,4,85812,15,2,12,5,4,0,0,40,39
526,42,4,221172,9,2,4,0,4,0,0,40,39
527,74,4,99183,15,0,1,1,4,0,0,9,39
528,38,6,190387,11,2,3,0,4,0,0,50,39
529,44,6,202692,12,2,10,0,4,0,0,40,39
530,44,4,109339,1,0,7,4,3,0,0,46,33
531,26,4,108658,11,4,7,1,4,0,0,40,39
532,36,4,197202,11,2,8,0,2,0,0,40,39
533,41,4,101739,7,2,4,5,4,0,0,50,39
534,67,4,231559,14,2,10,0,4,20051,0,48,39
535,39,2,207853,2,2,13,0,4,0,0,50,39
536,57,4,190942,3,6,9,1,2,0,0,30,39
537,29,4,102345,8,5,3,1,4,0,0,40,39
538,31,5,41493,9,4,5,1,4,0,0,45,39
539,34,0,190027,11,4,0,4,2,0,0,40,39
540,44,4,210525,15,2,14,0,4,0,0,40,39
541,29,4,133937,10,4,10,3,4,0,0,40,39
542,30,4,237903,15,4,6,4,4,0,0,40,39
543,27,4,163862,11,4,14,1,4,0,0,40,39
544,27,4,201872,15,2,12,0,4,0,0,50,39
545,32,4,84179,11,4,6,1,4,0,0,45,39
546,58,4,51662,0,2,8,5,4,0,0,8,39
547,35,2,233327,15,2,11,0,4,0,0,40,39
548,21,4,259510,11,4,6,3,4,0,0,36,39
549,28,4,184831,15,4,3,4,4,0,0,40,39
550,46,6,245724,15,0,4,1,4,0,0,50,39
551,36,6,27053,11,5,8,4,4,0,0,40,39
552,72,4,205343,1,6,1,4,4,0,0,40,39
553,35,4,229328,11,2,7,5,2,0,0,40,39
554,33,1,319560,8,0,3,4,2,0,0,40,39
555,69,4,136218,1,4,7,1,4,0,0,40,39
556,35,4,54576,11,2,7,0,4,0,0,40,39
557,31,4,323069,11,5,1,4,4,0,0,20,0
558,34,4,148291,11,2,13,5,4,0,0,32,39
559,30,4,152453,1,2,8,0,4,0,0,40,26
560,28,4,114053,9,4,14,1,4,0,0,55,39
561,54,4,212960,9,2,12,0,4,0,0,35,39
562,47,4,264052,15,2,10,0,4,0,0,50,39
563,24,4,82804,11,4,6,4,2,0,0,40,39
564,52,6,334273,9,2,10,0,4,0,0,60,39
565,20,4,27337,11,4,6,3,0,0,0,48,39
566,43,5,188436,12,2,4,0,4,5013,0,45,39
567,45,4,433665,5,5,8,4,4,0,0,40,26
568,29,6,110663,11,5,3,1,4,0,0,35,39
569,47,4,87490,12,0,4,4,4,0,0,42,39
570,24,4,354351,11,4,3,3,4,0,0,40,39
571,51,4,95469,11,2,10,0,4,0,0,40,39
572,17,4,242718,1,4,12,3,4,0,0,12,39
573,37,4,22463,8,2,3,0,4,0,1977,40,39
574,27,4,158156,10,4,10,1,4,0,0,70,39
575,29,4,350162,9,2,4,5,4,0,0,40,39
576,18,0,165532,2,4,0,3,4,0,0,25,39
577,36,6,28738,7,0,12,4,4,0,0,35,39
578,58,2,283635,9,4,10,1,4,0,0,40,39
579,26,6,86646,15,2,3,0,4,0,0,45,39
580,65,0,195733,15,2,0,0,4,0,0,30,39
581,57,4,69884,11,2,12,0,4,0,0,40,39
582,59,4,199713,11,2,3,0,4,0,0,40,39
583,27,4,181659,11,2,7,0,4,0,0,40,39
584,31,6,340939,9,4,13,1,4,0,0,40,39
585,21,4,197747,15,4,12,3,4,0,0,24,39
586,29,4,34292,15,4,1,1,4,0,0,60,39
587,18,4,156764,1,4,8,3,4,0,0,40,39
588,52,4,25826,0,2,3,0,4,0,1887,47,39
589,57,5,103948,9,0,10,1,4,0,0,80,39
590,42,0,137390,11,2,0,0,4,0,0,40,39
591,55,0,105138,11,2,0,5,1,0,0,40,39
592,60,4,39352,5,4,14,1,4,0,0,48,39
593,31,4,168387,9,2,10,0,4,7688,0,40,2
594,23,4,117789,9,4,1,3,4,0,0,40,39
595,27,4,267147,11,4,12,3,4,0,0,40,39
596,23,0,99399,15,4,0,4,0,0,0,25,39
597,42,6,214242,14,2,10,0,4,0,1902,50,39
598,25,4,200408,15,4,13,1,4,2174,0,40,39
599,49,4,136455,9,4,10,1,4,0,0,45,39
600,32,4,239824,9,4,13,1,4,0,0,40,39
601,19,4,217039,15,4,1,3,4,0,0,28,39
602,60,4,51290,5,0,8,1,4,0,0,40,39
603,42,2,175674,6,2,8,0,4,0,0,40,39
604,35,6,194404,7,4,5,1,4,0,0,40,39
605,48,4,45612,11,4,1,4,2,0,0,37,39
606,51,4,410114,12,2,3,0,4,0,0,40,39
607,29,4,182521,11,4,3,1,0,0,0,40,39
608,36,2,339772,11,5,4,1,2,0,0,40,39
609,17,4,169658,0,4,8,3,4,0,0,21,39
610,52,4,200853,12,0,10,1,4,6849,0,60,39
611,24,4,247564,11,4,3,1,4,0,0,40,39
612,24,4,249909,11,2,6,0,4,0,0,50,39
613,26,2,208122,9,4,10,3,4,1055,0,40,39
614,27,4,109881,9,4,8,3,4,0,0,20,39
615,39,4,207824,11,4,6,3,4,0,0,60,39
616,30,4,369027,11,2,14,0,2,0,0,45,39
617,50,6,114117,11,2,4,0,4,0,0,32,39
618,52,5,51048,9,2,12,0,4,0,0,55,39
619,46,4,102388,14,2,10,0,4,15024,0,45,39
620,23,4,190483,9,4,12,3,4,0,0,20,39
621,45,4,462440,1,6,8,1,2,0,0,20,39
622,65,4,109351,6,6,9,4,2,0,0,24,39
623,29,4,34383,8,2,14,0,4,0,0,55,39
624,47,4,241832,6,3,6,4,4,0,0,40,8
625,30,4,124187,11,4,5,3,2,0,0,60,39
626,34,4,153614,11,2,12,0,4,0,0,45,39
627,38,6,267556,11,2,12,0,4,0,0,64,39
628,33,4,205469,15,2,4,0,4,0,0,40,39
629,49,4,268090,9,2,12,0,4,0,0,26,39
630,47,6,165039,15,4,8,4,2,0,0,40,39
631,49,2,120451,0,5,8,4,2,0,0,40,39
632,43,4,154374,15,2,3,0,4,15024,0,60,39
633,30,4,103649,9,2,1,5,2,0,0,40,39
634,58,6,35723,11,2,3,0,4,0,0,60,39
635,19,4,262601,11,4,8,3,4,0,0,14,39
636,21,4,226181,9,4,6,1,4,0,0,40,39
637,33,4,175697,9,2,4,0,4,15024,0,60,39
638,47,5,248145,4,2,14,0,4,0,0,50,5
639,52,6,289436,10,2,10,0,4,0,0,60,39
640,26,4,75654,11,0,3,1,4,0,0,55,39
641,60,4,199378,11,2,3,0,4,0,0,40,39
642,21,4,160968,15,4,6,3,4,0,0,40,39
643,36,4,188563,15,2,12,0,4,5178,0,50,39
644,31,4,55849,15,2,3,0,4,0,0,45,39
645,50,5,195322,10,5,10,1,4,0,0,40,39
646,31,2,402089,11,0,1,4,4,0,0,40,39
647,71,4,78277,11,2,3,0,4,0,0,15,39
648,58,0,158611,11,2,0,0,4,0,0,50,39
649,30,7,169496,9,2,13,0,4,0,0,40,39
650,20,4,130959,15,4,8,3,4,0,0,20,39
651,24,4,556660,11,4,4,2,4,4101,0,50,39
652,35,4,292472,10,2,10,0,1,0,0,40,36
653,38,7,143774,15,5,4,1,4,0,0,45,39
654,27,4,288341,11,4,7,3,4,0,0,32,39
655,29,7,71592,15,4,1,4,1,0,0,40,30
656,70,0,167358,6,6,0,4,4,1111,0,15,39
657,34,4,106742,11,2,3,0,4,0,0,45,39
658,44,4,219288,5,2,3,0,4,0,0,35,39
659,43,4,174524,11,2,7,0,4,0,0,40,39
660,44,6,335183,2,2,6,0,2,0,0,40,39
661,35,4,261293,12,4,12,1,4,0,0,60,39
662,27,4,111900,15,4,10,1,4,0,0,40,39
663,43,2,194360,12,4,10,1,4,0,0,38,39
664,20,4,81145,15,4,12,1,4,0,0,25,39
665,42,4,341204,7,0,10,4,4,8614,0,40,39
666,27,7,249362,15,2,14,0,4,3411,0,40,39
667,42,4,247019,11,2,3,0,2,0,0,40,39
668,20,0,114746,1,3,0,3,1,0,1762,40,35
669,24,4,172146,6,4,7,1,4,0,1721,40,39
670,48,1,110457,15,0,4,1,4,0,0,40,39
671,17,0,80077,1,4,0,3,4,0,0,20,39
672,17,6,368700,1,4,5,3,4,0,0,10,39
673,33,4,182556,9,2,4,0,4,0,0,40,39
674,50,5,219420,11,2,12,0,4,0,0,50,39
675,22,4,240817,11,4,12,3,4,2597,0,40,39
676,17,4,102726,2,4,8,3,4,0,0,16,39
677,32,4,226267,15,2,1,0,4,0,0,40,26
678,31,4,125457,11,4,3,1,4,0,0,45,39
679,58,6,204021,11,6,4,1,4,0,0,50,39
680,29,2,92262,11,4,11,3,4,0,0,48,39
681,37,4,161141,8,2,3,0,4,0,0,40,32
682,34,6,190290,11,2,3,0,4,0,0,40,39
683,23,2,430828,15,5,4,4,2,0,0,40,39
684,18,7,59342,1,4,1,3,4,0,0,5,39
685,34,4,136721,11,0,4,1,4,0,0,40,39
686,66,0,149422,5,4,0,1,4,0,0,4,39
687,45,2,86644,9,2,10,5,4,0,0,55,39
688,41,4,195124,12,4,4,1,4,0,0,35,6
689,26,4,167350,11,4,8,2,4,0,0,30,39
690,54,2,113000,15,2,5,0,4,0,0,40,39
691,24,4,140027,15,4,7,3,2,0,0,45,39
692,42,4,262425,15,2,10,0,4,0,0,50,39
693,20,4,316702,15,4,10,3,4,0,0,20,39
694,23,7,335453,9,4,13,1,4,0,0,20,39
695,25,0,202480,7,4,0,2,4,0,0,45,39
696,35,4,203628,12,4,10,1,4,0,0,60,39
697,31,4,118710,12,2,13,0,4,0,1902,40,39
698,30,4,189620,9,4,10,3,4,0,0,40,31
699,19,4,475028,11,4,12,3,4,0,0,20,39
700,36,2,110866,9,4,10,1,4,0,0,50,39
701,31,4,243605,9,6,12,4,4,0,1380,40,5
702,21,4,163870,15,4,6,3,4,0,0,30,39
703,31,6,80145,15,2,3,0,4,0,0,40,39
704,46,4,295566,10,0,10,4,4,25236,0,65,39
705,44,4,63042,9,0,4,3,4,0,0,50,39
706,40,4,229148,2,2,8,0,2,0,0,40,23
707,45,4,242552,15,4,12,1,2,0,0,40,39
708,60,4,177665,11,2,3,0,4,0,0,35,39
709,18,4,208103,1,4,8,2,4,0,0,25,39
710,28,4,296450,9,2,10,0,4,0,0,40,39
711,36,4,70282,15,0,1,4,2,0,0,40,39
712,36,4,271767,9,5,10,1,4,0,0,40,0
713,40,4,144995,8,2,13,0,4,4386,0,40,39
714,36,2,382635,9,0,1,4,4,0,0,35,16
715,31,4,295697,11,5,8,4,2,0,0,40,39
716,33,4,194141,11,2,7,0,4,0,0,40,39
717,19,7,378418,11,4,13,3,4,0,0,40,39
718,22,4,214399,15,4,12,3,4,0,0,15,39
719,34,4,217460,9,2,4,0,4,0,0,45,39
720,33,4,182556,11,4,8,1,4,0,0,40,39
721,41,4,125831,11,2,3,0,4,0,2051,60,39
722,29,4,271328,9,4,10,1,4,4650,0,40,39
723,50,2,50459,11,2,4,0,4,0,0,42,39
724,42,4,162140,9,2,4,0,4,7298,0,45,39
725,43,4,177937,9,4,10,1,4,0,0,40,0
726,44,4,111502,11,2,12,5,4,0,0,40,39
727,20,4,299047,15,4,8,1,4,0,0,20,39
728,31,4,223212,11,2,8,0,4,0,0,40,26
729,65,6,118474,1,2,4,0,4,9386,0,59,0
730,23,4,352139,15,4,8,1,4,0,0,24,39
731,55,4,173093,15,0,1,1,1,0,0,40,39
732,26,4,181655,8,2,1,0,4,0,2377,45,39
733,25,4,332702,8,4,8,3,4,0,0,15,39
734,45,0,51164,15,2,0,5,2,0,0,40,39
735,35,4,234901,15,2,3,0,4,2407,0,40,39
736,36,4,131414,15,4,12,1,2,0,0,36,39
737,43,7,260960,9,2,10,0,4,0,0,50,39
738,56,4,156052,11,6,8,4,2,594,0,20,39
739,42,4,279914,9,2,13,0,4,0,0,40,39
740,19,4,192453,15,4,8,2,4,0,0,25,39
741,55,6,200939,11,2,14,0,4,0,0,72,39
742,42,4,151408,12,4,4,1,4,14084,0,50,39
743,26,4,112847,8,4,13,3,4,0,0,40,39
744,17,4,316929,2,4,6,3,4,0,0,20,39
745,42,2,126319,9,2,10,5,4,0,0,40,39
746,55,4,197422,11,2,14,0,4,7688,0,40,39
747,32,4,267736,15,4,1,3,2,0,0,40,39
748,29,4,267034,1,4,3,3,2,0,0,40,14
749,46,7,193047,9,2,10,0,4,0,0,37,39
750,29,7,356089,9,2,4,0,4,7688,0,40,39
751,22,4,223515,9,4,10,4,4,0,0,20,39
752,58,6,87510,0,2,3,0,4,0,0,40,39
753,23,4,145111,11,4,14,4,4,0,0,50,39
754,39,4,48093,11,4,6,1,4,0,0,40,39
755,27,4,31757,8,4,3,3,4,0,0,38,39
756,54,4,285854,11,2,14,0,4,0,0,40,39
757,33,2,120064,9,4,10,1,4,0,0,45,39
758,46,1,167381,11,2,1,5,4,0,0,40,39
759,37,4,103408,11,4,5,1,2,0,0,40,39
760,36,4,101460,11,4,8,1,4,0,0,18,39
761,59,2,420537,11,2,1,5,4,0,0,38,39
762,34,2,119411,11,0,11,4,4,0,0,40,32
763,53,5,128272,10,2,4,0,4,0,0,70,39
764,51,4,386773,9,4,12,1,4,0,0,55,39
765,32,4,283268,0,5,8,4,4,0,0,42,39
766,31,7,301526,15,3,8,2,4,0,0,40,39
767,22,4,151790,15,2,12,5,4,0,0,30,11
768,47,6,106252,9,0,12,1,4,0,0,50,39
769,32,4,188557,11,4,7,1,4,0,0,40,39
770,26,4,171114,15,4,5,1,4,0,0,38,39
771,37,4,327323,4,5,5,1,4,0,0,32,13
772,31,4,244147,11,0,3,4,4,0,0,55,39
773,37,4,280282,8,2,13,5,4,0,0,24,39
774,55,4,116442,11,4,12,1,4,0,0,38,39
775,23,2,282579,8,0,13,1,4,0,0,56,39
776,36,4,51838,15,0,1,4,4,0,0,40,39
777,34,4,73585,12,2,10,0,4,0,0,40,0
778,43,4,226902,9,2,12,0,4,0,0,50,39
779,54,4,279129,15,4,13,1,4,0,0,40,39
780,43,7,146908,15,2,3,0,4,0,0,40,0
781,28,4,196690,8,4,7,1,4,0,1669,42,39
782,40,4,130760,8,2,4,0,4,0,0,50,39
783,41,6,49572,15,2,4,0,4,0,0,60,39
784,40,4,237601,9,4,12,1,3,0,0,55,39
785,42,4,169628,15,0,1,1,2,0,0,38,39
786,61,6,36671,11,2,5,0,4,0,2352,50,39
787,18,4,231193,2,4,7,3,4,0,0,30,39
788,59,0,192130,11,2,0,0,4,0,0,16,39
789,21,0,149704,11,4,0,1,4,1055,0,40,39
790,48,4,102102,8,2,13,0,4,0,0,50,39
791,41,5,32185,9,2,13,0,4,0,0,40,39
792,18,0,196061,15,4,0,3,4,0,0,33,39
793,23,4,211046,11,4,12,1,4,2463,0,40,39
794,60,4,31577,11,2,14,0,4,0,0,60,39
795,22,4,162343,15,4,8,2,2,0,0,20,39
796,61,4,128831,11,2,7,0,4,0,0,40,39
797,25,4,316688,11,4,7,1,2,0,0,40,39
798,46,4,90758,12,4,13,1,4,0,0,35,39
799,43,4,274363,9,2,4,0,4,0,1902,40,9
800,43,4,154538,7,0,3,1,4,0,0,40,39
801,24,4,106085,11,4,8,3,2,0,1721,30,39
802,68,6,315859,1,4,5,4,4,0,0,20,39
803,31,4,51471,11,0,1,4,4,0,0,38,39
804,17,4,193830,1,4,12,3,4,0,0,20,39
805,32,4,231043,11,2,3,0,4,5178,0,48,39
806,50,0,23780,12,3,0,2,4,0,0,40,39
807,33,4,169879,9,2,10,0,4,3103,0,47,39
808,64,4,270333,9,2,10,0,4,0,0,40,39
809,20,4,138768,11,4,14,3,4,0,0,30,39
810,30,4,191571,11,5,8,3,4,0,0,36,39
811,22,0,219941,15,4,0,3,2,0,0,40,39
812,43,4,94113,15,0,4,1,4,0,0,45,39
813,22,4,137510,15,4,1,3,4,0,0,40,39
814,17,4,32607,0,4,5,3,4,0,0,20,39
815,47,6,93208,11,2,8,5,4,0,0,75,22
816,41,4,254440,8,4,10,1,4,0,0,60,39
817,56,4,186556,15,2,3,0,4,0,0,50,39
818,64,4,169871,11,2,14,0,4,0,0,45,39
819,47,4,191277,11,2,14,0,4,0,0,50,39
820,48,4,167159,8,4,1,4,4,0,0,40,39
821,31,4,171871,12,4,10,1,4,0,0,46,39
822,29,4,154411,8,4,13,3,4,0,0,40,39
823,30,4,129227,11,6,1,1,4,0,0,40,39
824,32,4,110331,11,2,4,0,4,0,1672,60,39
825,57,4,34269,11,6,14,4,4,0,653,42,39
826,62,4,174355,11,6,8,1,4,0,0,40,39
827,39,4,680390,11,5,7,4,4,0,0,24,39
828,43,4,233130,15,4,1,1,4,0,0,25,39
829,24,5,165474,9,4,12,3,4,0,0,40,39
830,42,0,257780,1,2,0,0,4,0,0,15,39
831,53,4,194259,15,2,1,5,4,4386,0,40,39
832,26,4,280093,15,4,6,3,4,0,0,40,39
833,73,6,177387,11,2,4,0,4,0,0,40,39
834,72,0,28929,1,6,0,1,4,0,0,24,39
835,55,4,105304,11,2,7,0,4,0,0,40,39
836,25,4,499233,11,0,1,1,4,0,0,40,39
837,41,4,180572,9,0,10,1,4,0,0,50,39
838,24,4,321435,9,4,4,1,4,0,0,50,39
839,63,4,86108,11,6,5,1,4,0,0,6,39
840,17,4,198124,1,4,12,3,4,0,0,20,39
841,35,4,135162,15,2,3,0,4,0,0,50,39
842,51,4,146813,15,2,10,0,4,0,0,40,39
843,62,2,291175,9,6,10,1,4,0,0,48,39
844,55,4,387569,11,2,3,0,4,4386,0,40,39
845,43,4,102895,15,0,10,1,4,0,0,40,39
846,40,2,33274,11,0,8,1,4,0,0,50,39
847,37,4,86551,9,2,4,0,4,0,0,45,39
848,39,4,138192,9,2,3,0,4,0,0,40,39
849,31,4,118966,11,4,3,3,4,0,0,18,39
850,61,4,99784,12,6,10,1,4,0,0,40,39
851,26,4,90980,8,0,1,1,4,0,0,55,39
852,46,6,177407,11,2,12,0,4,0,0,50,39
853,26,4,96467,9,4,10,1,4,0,0,40,39
854,48,7,327886,10,0,10,3,4,0,0,50,39
855,34,4,111567,11,4,14,3,4,0,0,40,39
856,34,2,166545,11,4,1,3,4,0,0,40,39
857,59,4,142182,11,2,8,0,4,0,0,40,39
858,34,4,188798,9,4,10,3,4,0,0,40,39
859,49,4,38563,9,4,4,1,4,0,0,56,39
860,18,4,216284,1,4,1,3,4,0,0,20,39
861,43,4,191547,11,2,5,0,4,0,0,40,26
862,48,4,285335,1,2,4,0,4,0,0,50,39
863,28,5,142712,15,2,4,0,4,0,0,70,39
864,33,4,80945,11,2,7,0,4,0,0,40,39
865,24,4,309055,15,4,12,1,4,0,0,15,39
866,21,4,62339,0,4,6,1,4,0,0,40,39
867,17,4,368700,1,4,12,3,4,0,0,28,39
868,39,4,176186,15,2,5,0,4,0,0,50,39
869,29,6,266855,9,5,10,3,4,0,0,40,39
870,44,4,48087,9,2,4,0,4,0,0,40,39
871,24,4,121313,15,4,14,3,4,0,0,50,39
872,71,6,143437,12,2,12,0,4,10605,0,40,39
873,51,6,160724,9,2,12,0,1,0,2415,40,3
874,55,4,282753,4,0,8,4,2,0,0,25,39
875,41,4,194636,9,2,4,0,4,0,0,60,39
876,23,4,153044,11,4,6,4,2,0,0,7,39
877,38,4,411797,8,0,1,4,4,0,0,40,39
878,39,4,117683,11,2,14,0,4,0,0,40,39
879,19,4,376540,11,4,1,1,4,0,0,30,39
880,49,4,72393,6,0,7,1,4,0,0,40,39
881,32,4,270335,9,2,1,2,4,0,0,40,30
882,27,4,96226,11,2,3,0,4,0,0,70,39
883,38,4,95336,9,2,12,0,4,0,0,50,39
884,33,4,258498,15,2,3,5,4,0,0,60,39
885,63,0,149698,15,2,0,0,4,0,0,15,39
886,23,4,205865,9,4,4,3,4,0,0,28,39
887,33,5,155781,15,2,3,0,4,0,0,60,0
888,54,6,406468,11,2,12,0,2,0,0,40,39
889,29,4,177119,8,0,13,1,4,2174,0,45,39
890,48,0,144397,15,0,0,4,2,0,0,30,39
891,35,6,372525,9,4,4,1,4,0,0,40,39
892,28,4,164170,8,2,1,5,1,0,0,40,19
893,37,4,183800,9,2,10,0,4,7688,0,50,39
894,42,6,177307,14,2,5,0,4,0,0,65,39
895,40,4,170108,12,2,10,0,4,0,0,40,39
896,47,4,341995,15,0,12,3,4,0,0,55,39
897,22,4,226508,9,4,4,3,4,0,0,50,39
898,30,4,87418,9,2,4,0,4,0,0,45,39
899,28,4,109165,11,2,13,0,4,0,0,40,39
900,63,2,28856,5,2,8,0,4,0,0,55,39
901,51,6,175897,6,2,3,0,4,0,0,20,39
902,22,4,99697,11,4,6,3,4,0,0,40,39
903,27,0,90270,7,2,0,3,0,0,0,40,39
904,35,4,152375,11,4,12,1,4,0,0,45,39
905,46,4,171550,11,0,7,1,4,0,0,38,39
906,37,4,211154,15,0,7,1,4,0,0,52,39
907,24,4,202570,9,4,10,3,2,0,0,15,39
908,37,6,168496,11,0,6,3,4,0,0,10,39
909,53,4,68898,15,2,13,0,4,0,0,40,39
910,27,4,93235,11,4,12,1,4,0,0,30,39
911,38,4,278924,15,0,3,1,4,0,0,44,39
912,53,6,311020,0,2,5,0,4,0,0,60,39
913,34,4,175878,15,4,3,1,4,0,0,40,39
914,23,4,543028,11,4,12,3,2,0,0,40,39
915,39,4,202027,9,2,4,0,4,15024,0,45,39
916,43,4,158926,12,2,10,5,1,0,0,50,35
917,67,5,76860,11,2,4,0,1,0,0,40,39
918,81,6,136063,11,2,4,0,4,0,0,30,39
919,21,4,186648,15,4,8,3,4,0,0,20,39
920,23,4,257509,15,4,12,1,4,0,0,25,39
921,25,4,98155,15,4,14,4,4,0,0,40,39
922,42,4,274198,4,2,7,5,4,0,0,38,26
923,38,4,97083,15,2,1,5,2,0,0,40,39
924,64,0,29825,11,2,0,0,4,0,0,5,39
925,32,4,262153,11,2,7,0,4,0,0,40,39
926,37,4,214738,11,2,7,0,4,0,0,40,39
927,51,4,138022,12,2,4,0,4,0,0,60,39
928,22,4,91842,15,4,12,1,4,0,0,42,39
929,33,4,373662,3,3,9,1,4,0,0,40,13
930,42,4,162003,11,0,7,1,4,0,0,55,39
931,19,0,52114,15,4,0,3,4,0,0,10,39
932,51,2,241843,13,2,8,0,4,0,0,40,39
933,23,4,375871,11,2,1,5,4,0,0,40,26
934,37,4,186934,1,2,7,0,4,3103,0,44,39
935,37,4,176900,11,2,3,0,4,0,0,99,39
936,47,4,21906,12,4,10,1,4,0,0,25,39
937,41,4,132222,14,2,10,0,4,0,2415,40,39
938,33,4,143653,11,2,3,0,4,0,0,30,39
939,31,4,111567,9,4,12,1,4,0,0,40,39
940,31,4,78602,7,0,8,4,0,0,0,40,39
941,35,4,465507,11,2,7,0,2,0,0,40,39
942,38,5,196373,11,2,4,0,4,0,0,40,39
943,18,4,293227,11,4,8,1,4,0,0,45,39
944,20,4,241752,11,2,7,0,4,0,0,40,39
945,54,2,166398,15,0,4,4,2,0,0,35,39
946,40,4,184682,15,0,1,4,4,0,0,40,39
947,36,5,108293,9,2,4,5,4,0,1977,45,39
948,43,4,250802,15,0,3,4,4,0,0,35,39
949,44,6,325159,15,0,5,4,4,0,0,40,39
950,44,7,174675,11,2,10,5,4,0,0,40,39
951,43,4,227065,12,2,4,0,4,0,0,43,39
952,51,4,269080,5,6,8,4,2,0,0,40,39
953,18,4,177722,11,4,8,3,4,0,0,20,39
954,51,4,133461,15,2,4,0,4,0,0,40,39
955,41,4,239683,0,2,3,0,4,0,0,30,0
956,44,5,398473,15,2,12,0,4,0,0,70,39
957,33,2,298785,0,0,14,1,4,0,0,40,39
958,33,6,123424,9,2,4,0,4,0,0,40,39
959,42,4,176286,7,2,4,0,4,0,0,40,39
960,25,4,150062,15,2,10,0,4,0,0,45,39
961,32,4,169240,11,0,7,1,4,0,0,38,39
962,32,4,288273,9,2,3,0,4,0,0,70,26
963,36,4,526968,0,0,4,4,4,0,0,40,39
964,28,4,57066,11,2,14,0,4,0,0,40,39
965,20,4,323573,11,4,8,3,4,0,0,20,39
966,35,5,368825,15,2,12,0,4,0,0,60,39
967,55,6,189721,11,2,3,0,4,0,0,20,39
968,48,4,164966,9,2,4,0,1,0,0,40,19
969,36,0,94954,8,6,0,1,4,0,0,20,39
970,34,4,202046,11,2,3,0,4,0,0,35,39
971,28,4,161538,9,4,13,1,4,0,0,35,39
972,67,4,105252,9,6,4,1,4,0,2392,40,39
973,37,4,200153,11,2,3,0,4,0,0,40,39
974,44,4,32185,11,4,14,4,4,0,0,70,39
975,25,4,178326,15,4,12,1,4,0,0,40,39
976,21,4,255957,15,4,4,1,4,4101,0,40,39
977,40,7,188693,12,2,10,0,4,0,0,35,39
978,78,4,182977,11,6,8,1,2,2964,0,40,39
979,34,4,159929,11,0,6,3,4,0,0,40,39
980,49,4,123207,11,4,1,1,4,0,0,44,39
981,22,4,284317,7,4,1,1,4,0,0,40,39
982,23,0,184699,11,4,0,4,2,0,0,40,39
983,60,6,154474,11,4,5,4,4,0,0,42,39
984,45,2,318280,11,6,11,1,4,0,0,40,39
985,63,4,254907,8,0,8,1,4,0,0,20,39
986,41,4,349221,11,4,3,3,2,0,0,35,39
987,47,4,335973,11,0,1,4,4,0,0,40,39
988,44,4,126701,11,0,3,4,4,0,0,40,39
989,51,4,122159,15,6,10,1,4,3325,0,40,39
990,46,4,187370,9,4,12,1,4,0,1504,40,39
991,41,4,194636,8,2,7,0,4,0,0,40,39
992,50,6,124793,11,2,3,0,4,0,0,30,39
993,47,4,192835,11,2,1,0,4,0,0,50,39
994,35,4,290226,11,4,4,1,4,0,0,45,39
995,56,4,112840,11,2,4,0,4,0,0,55,39
996,45,4,89325,12,0,10,1,4,0,0,45,39
997,48,1,33109,9,0,4,4,4,0,0,58,39
998,40,4,82465,15,2,7,0,4,2580,0,40,39
999,39,5,329980,9,2,4,0,4,15024,0,50,39
1000,20,4,148294,15,4,8,3,4,0,0,40,39
1001,50,4,168212,10,2,10,0,4,0,1902,65,39
1002,38,7,343642,11,2,10,5,4,0,0,40,39
1003,23,2,115244,9,4,10,3,4,0,0,60,39
1004,31,4,162572,11,4,8,3,4,0,0,16,39
1005,58,4,356067,9,2,1,0,4,0,0,40,39
1006,66,4,271567,11,5,7,1,2,0,0,40,39
1007,39,5,180804,11,2,4,0,4,0,0,40,39
1008,54,6,123011,11,2,3,0,4,15024,0,52,39
1009,26,4,109186,15,2,12,0,4,0,0,50,11
1010,51,4,220537,11,0,7,1,4,0,0,40,39
1011,34,4,124827,8,4,14,3,4,0,0,40,39
1012,50,4,767403,11,2,7,0,4,3103,0,40,39
1013,42,4,118494,15,2,10,0,4,0,0,44,39
1014,38,4,173208,12,2,10,0,4,0,0,25,39
1015,48,4,107373,5,2,6,0,4,0,0,40,39
1016,33,4,26973,8,2,13,5,4,0,0,40,39
1017,51,4,191965,11,6,8,4,4,0,0,32,39
1018,22,4,122346,11,0,3,1,4,0,0,40,39
1019,19,0,117201,11,4,0,3,4,0,0,30,39
1020,41,4,198316,15,4,3,1,4,0,0,50,24
1021,48,2,123075,12,2,10,0,4,0,0,35,39
1022,42,4,209370,11,5,12,1,4,0,0,30,39
1023,34,4,33117,15,2,8,0,4,0,0,40,39
1024,23,4,129042,11,4,7,4,2,0,0,40,39
